"X1","X2","X3","X4","X5","X6","X7","X8","X9","Y","T"
-1.05535600194196,-1.06470305236151,-0.774730479766284,-0.627080834927299,-0.630501089139377,-1.31080758812656,-0.976940154784733,-1.65478477419095,-1.08414265676093,-1.11341421462613,0
-0.357239474389369,-0.393141861376672,-1.26271499017655,-0.460551290566517,-1.77281242927492,-1.13436384156819,0.989062112265134,-0.672200440892464,-1.59582539495703,-0.344049160225539,1
-0.583726216632507,0.0730277438881426,1.82517136308142,0.686080923636745,-0.864502717444417,0.919077040837537,1.30477684983552,1.3932615482285,-0.675172901089373,0.867210441032168,0
-0.642875440539342,-2.55020345805679,-1.36525830873977,-0.00702064703797182,-1.00150365678523,-0.0862825151072041,-0.280464549949384,0.413497574467359,0.221573358557382,2.02461342723889,0
-0.898498141164876,-0.701031519243714,-1.21001371836692,-1.12776526494514,0.0139868223867691,-1.26934855383429,-1.27140279462819,-0.155056620284328,-0.233111915341054,0.180535382819749,0
-0.779824609463398,-0.859050626249406,-0.360916251820785,-1.79013709411378,-1.47495379728346,-0.421168078465093,-1.51967475509161,-1.56992245604774,0.303071235131145,-0.128655791209988,0
0.638987632757365,0.0219410614500628,1.36598404428515,0.999973406211932,0.759251787534512,1.54620123583739,1.67032406544939,2.2676231600302,1.05930475966921,2.23818097534212,0
-0.933305100713274,-0.976571994869496,0.881445019636535,1.13582678447944,1.29560964099764,-0.0108735180307143,-0.197632184963943,0.228403526530712,0.684579496321231,0.857018150486247,0
0.726113650467037,0.51782484202099,0.736424672511217,-0.113936437664715,0.339582031396114,-0.410400992130911,0.42951335282427,-0.189605958573787,-0.00843365100457713,-0.668343948336447,0
-1.03480796493578,0.249367516999788,-0.233365547435615,-0.896727588191333,0.420660676887539,0.406090068172341,0.719561549194499,-0.878544935353529,0.245259580752293,0.658593995565603,0
1.04356856525145,1.27305188334949,0.425296384275743,1.10547727588298,0.651052696351951,0.227701255326962,1.09129166996415,0.865686612667023,1.51672729268992,0.85405478065437,0
0.825987579750264,1.46349328153842,0.354792381349343,0.933634282114886,1.38554057472675,1.06828619756216,-0.341774586625495,2.02224029458581,3.06020735793708,2.08513931938082,0
-1.27999487952275,-0.697072755873241,-1.79397023459275,-1.71108624037508,-0.595987162258074,-1.10721760660387,-1.32691843498356,-3.06893737135845,-2.77862298803047,-3.05773515969527,1
2.24937413481397,0.910733639384798,0.303177421028844,2.39147541400732,0.16684286752365,2.05995206648932,2.12816699338094,1.19255912654753,1.58345857368891,1.14883062298367,0
1.62744245608487,0.4789895411699,0.200886601714961,-0.198165447316006,-1.08007974735547,1.38427855679327,1.04875793400203,1.07694405161114,0.249604380039429,0.612466461124044,0
-0.340785905678523,0.70258607412761,-0.268548162109034,0.874420762571929,0.254918998630703,-0.83777210742674,-0.563908082956515,0.241296987322429,0.559588220536148,-0.0441540753095571,0
0.089734657859053,1.29961888681243,0.355035979384688,1.3324905932699,0.338211413957139,1.1735386825,0.175949948643776,1.30569546152227,2.01960955631499,1.586092000615,0
0.0872433404566,1.51854060017835,0.158219425509148,0.99654369747877,-0.262987597632148,-0.825941421846216,-1.10715414399493,0.159846493092854,-0.280304281780897,-1.61882864016798,0
-0.251793037549027,-0.193273842296735,0.794031821927811,-0.0932147459859015,-0.612011950825935,1.01936210513209,0.040940002173688,-0.221017398138179,-0.794512682660756,-0.519577963502402,0
0.305760969343426,0.43577030398541,-0.558458529685522,-0.121736160954143,0.172007449431745,0.392111829181139,-0.343226716414683,-0.925094855814261,-1.38109428222268,-1.98605239643978,0
0.178065233288136,-0.642738969820367,2.12505582653951,-0.586700675554371,-0.67631362433776,-0.0739873759954331,0.673357452719242,-0.260676065306998,-1.23207427376494,-0.846305441289091,0
-0.961800801203681,-0.416898776254083,-0.560974749805,-1.52400298887051,-0.733110274511226,0.762338651349898,-1.85135772056032,-0.786325407301766,-0.709805766354452,-0.738320835509108,0
1.57470780123581,1.98744897390309,-0.13980055545735,1.92000352999235,1.48592655580241,1.71808372798716,0.973480241021043,0.774336587698072,1.86718221150125,0.432610361159898,0
-1.34455568224439,-0.0717431564793492,0.784331254349796,-0.321919204802592,0.11928734147304,-0.49484595882134,-0.728285504079956,-0.666439095499244,-0.451139669910122,-0.576509915995205,0
-0.915012700123131,-0.808708036038418,0.016378864172115,-0.0712566124218669,-0.336215989670096,1.12206502683564,0.50336281037462,0.652583541020321,0.776645601548705,2.17130708216989,0
-0.740455950748182,-0.908332431748126,-0.593628133624371,-0.0463455006531022,0.309495462267409,-0.0437939302283133,0.277369796554259,0.329600277626625,0.316293066311064,1.40386644132248,0
-0.128738816267554,-1.042825232603,-0.0299423731538652,0.934984077310959,1.21198656805414,0.616620076808469,-0.852246804392649,0.131796232800967,0.298439940370347,0.0854525878225715,0
0.68622926844676,1.36964145417766,0.622782067231055,-0.510617585314447,1.72315578265912,1.0700791719064,-0.388706108928966,0.16194009396347,0.86502094502843,-0.458597839300617,0
-1.54451787022168,-0.453652675501945,-2.33796063451683,0.593776361210368,-2.11246945610816,-1.55424934582494,-1.72049004553926,-1.44543639899657,-0.841714380358724,-0.953674141153203,1
-0.23365642042773,0.676007702488528,-0.176407632814234,-0.260827921015423,1.16371159343903,0.405735621175176,0.0688286395312368,0.591898043255295,-0.467350785279142,-0.170206871563656,0
0.796561248845695,-0.308278179930378,0.444984854562169,0.255785079969438,-0.451784415985313,0.349214060502875,1.35329622635109,1.20286645488453,1.05169224028214,1.89741153643733,0
0.298176684597268,0.198422349961733,-0.313780230654033,0.0912837204102035,0.399610371737442,0.167243985965479,0.501045386335317,-0.628409018576861,-0.140468981459697,-0.444110642795254,0
0.353263381494522,1.05390925462786,2.64431494834336,2.10787184294007,1.39490468653869,1.8602976413963,1.18390714715957,1.64916697120926,0.980678080634916,0.747245213999265,0
0.611955701087339,0.503894743396492,0.0646270953069397,0.945375033563335,0.0646894861281315,-0.204815678763382,0.937647834514953,-0.287644012246857,2.41778838301869,1.4803895725436,0
-0.667633156567774,-1.4822385810521,-0.362866680532217,-1.07167036461254,-0.427245591710844,-1.4638293372892,-0.968798153336248,-1.41872471915465,-0.875005467210469,-0.854943691702601,0
0.531645961879064,0.986194728504802,0.897485666762513,-0.265402625518768,-1.19809667155257,0.178772050092139,0.4306159776166,-0.50450369238796,0.456643522160167,-0.344711486492959,0
0.289366973630506,-0.290818049181389,0.343698556635139,-0.176876760407238,-0.312071580316285,-0.93720922456226,-0.566895859008415,0.139847448630545,0.710975218276709,0.264182614399029,0
1.06552842571671,0.47773416225954,0.536395202533223,0.0638641822734219,-0.530871783927302,0.360297960923249,-1.28771937016561,-1.09290990363815,-0.114837612254865,-2.1249232318981,0
-1.2419885629543,0.258855850149277,0.679153110401429,0.168323943996671,0.784028404093498,-0.358365380388472,-0.0555218994153358,-0.0271681719506952,0.805183309266423,0.796470394370023,0
-0.560411943636919,0.829688417898352,-0.264855044694456,0.398566396907566,0.132396711732381,-1.87141799769658,0.537872228936508,0.423792178473951,-0.0621489778015873,0.211458446456226,1
1.28451947087061,0.426653627719001,-2.03005339943958,1.62076023613567,-0.156944357484013,-0.623944552044139,-1.13551822349278,-0.957443313438291,-0.78907107287174,-2.51177383736388,1
-0.745703106156551,-0.479729283387127,-0.316906858404836,0.842985319493142,-1.60573619209307,-1.17282856427899,-0.891046997971203,-0.506612648090164,1.1921359618491,0.750577811590095,0
0.0680386445738915,-0.135271202914285,0.471690292443152,0.694306877231749,0.908223355366568,-0.615143041513455,-0.674196310743596,-0.845386909811395,0.424378257969285,-0.878736588626347,0
-1.21209199316892,-0.959095713899066,-0.646472686231299,-1.65205466565307,-0.939191540329005,-0.595826073691613,-1.70791747843972,-0.955095890019103,0.646719258988258,0.610241867881441,0
-0.0151869603929703,0.491006142899371,0.380252224989306,0.0608316306286276,1.2366194194979,2.12072195356306,-0.557065023164509,0.117056606279042,1.4621785382013,0.680218244709689,0
-0.774175840442403,-1.09045864875115,-1.05074603704481,0.0300866448615721,-0.822078679639253,0.646138011929496,-1.23915913978493,-1.56754263758414,-1.05047298199161,-1.19186299281889,0
